,type-subtype,hour,lon_bin,lat_bin,count
24682,Hazard-On Shoulder,08:00,-87.65,41.86,28
24690,Hazard-On Shoulder,08:00,-87.64,41.78,27
24695,Hazard-On Shoulder,08:00,-87.64,41.83,27
24839,Hazard-On Shoulder,09:00,-87.66,41.84,49
24859,Hazard-On Shoulder,09:00,-87.64,41.82,44
24912,Hazard-On Shoulder,09:00,-87.59,41.65,44
24848,Hazard-On Shoulder,09:00,-87.65,41.87,39
24861,Hazard-On Shoulder,09:00,-87.64,41.84,38
24780,Hazard-On Shoulder,09:00,-87.76,41.96,37
24836,Hazard-On Shoulder,09:00,-87.67,41.9,37
24860,Hazard-On Shoulder,09:00,-87.64,41.83,37
24901,Hazard-On Shoulder,09:00,-87.6,41.66,37
24855,Hazard-On Shoulder,09:00,-87.64,41.78,33
25116,Hazard-On Shoulder,10:00,-87.59,41.65,107
25036,Hazard-On Shoulder,10:00,-87.66,41.84,78
25045,Hazard-On Shoulder,10:00,-87.65,41.87,78
25100,Hazard-On Shoulder,10:00,-87.61,41.71,78
25057,Hazard-On Shoulder,10:00,-87.64,41.82,77
24955,Hazard-On Shoulder,10:00,-87.76,41.96,73
24981,Hazard-On Shoulder,10:00,-87.73,41.82,73
25055,Hazard-On Shoulder,10:00,-87.64,41.8,72
25109,Hazard-On Shoulder,10:00,-87.6,41.69,70
25059,Hazard-On Shoulder,10:00,-87.64,41.84,67
25375,Hazard-On Shoulder,11:00,-87.59,41.65,141
25313,Hazard-On Shoulder,11:00,-87.64,41.83,129
25310,Hazard-On Shoulder,11:00,-87.64,41.8,117
25210,Hazard-On Shoulder,11:00,-87.73,41.82,106
25325,Hazard-On Shoulder,11:00,-87.63,41.73,102
25314,Hazard-On Shoulder,11:00,-87.64,41.84,101
25312,Hazard-On Shoulder,11:00,-87.64,41.82,96
25282,Hazard-On Shoulder,11:00,-87.66,41.84,95
25297,Hazard-On Shoulder,11:00,-87.65,41.87,95
25237,Hazard-On Shoulder,11:00,-87.7,41.93,93
25657,Hazard-On Shoulder,12:00,-87.64,41.83,165
25658,Hazard-On Shoulder,12:00,-87.64,41.84,162
25478,Hazard-On Shoulder,12:00,-87.75,41.96,153
25721,Hazard-On Shoulder,12:00,-87.59,41.65,153
25656,Hazard-On Shoulder,12:00,-87.64,41.82,148
25654,Hazard-On Shoulder,12:00,-87.64,41.8,147
25499,Hazard-On Shoulder,12:00,-87.73,41.82,133
25622,Hazard-On Shoulder,12:00,-87.66,41.89,132
25640,Hazard-On Shoulder,12:00,-87.65,41.87,131
25652,Hazard-On Shoulder,12:00,-87.64,41.78,129
26042,Hazard-On Shoulder,13:00,-87.64,41.83,224
25839,Hazard-On Shoulder,13:00,-87.75,41.96,187
26043,Hazard-On Shoulder,13:00,-87.64,41.84,184
26039,Hazard-On Shoulder,13:00,-87.64,41.8,177
26025,Hazard-On Shoulder,13:00,-87.65,41.87,157
26041,Hazard-On Shoulder,13:00,-87.64,41.82,156
26037,Hazard-On Shoulder,13:00,-87.64,41.78,152
26006,Hazard-On Shoulder,13:00,-87.66,41.89,149
25869,Hazard-On Shoulder,13:00,-87.73,41.87,148
25864,Hazard-On Shoulder,13:00,-87.73,41.82,147
26400,Hazard-On Shoulder,14:00,-87.64,41.83,255
26397,Hazard-On Shoulder,14:00,-87.64,41.8,180
26226,Hazard-On Shoulder,14:00,-87.75,41.96,178
26251,Hazard-On Shoulder,14:00,-87.73,41.87,173
26395,Hazard-On Shoulder,14:00,-87.64,41.78,173
26401,Hazard-On Shoulder,14:00,-87.64,41.84,170
26399,Hazard-On Shoulder,14:00,-87.64,41.82,164
26365,Hazard-On Shoulder,14:00,-87.66,41.89,158
26292,Hazard-On Shoulder,14:00,-87.7,41.93,146
26396,Hazard-On Shoulder,14:00,-87.64,41.79,145
26746,Hazard-On Shoulder,15:00,-87.64,41.83,267
26747,Hazard-On Shoulder,15:00,-87.64,41.84,204
26715,Hazard-On Shoulder,15:00,-87.66,41.89,185
26574,Hazard-On Shoulder,15:00,-87.75,41.96,168
26596,Hazard-On Shoulder,15:00,-87.73,41.87,168
26743,Hazard-On Shoulder,15:00,-87.64,41.8,164
26692,Hazard-On Shoulder,15:00,-87.67,41.9,163
26741,Hazard-On Shoulder,15:00,-87.64,41.78,162
26762,Hazard-On Shoulder,15:00,-87.63,41.75,158
26638,Hazard-On Shoulder,15:00,-87.7,41.93,153
27092,Hazard-On Shoulder,16:00,-87.64,41.83,216
27054,Hazard-On Shoulder,16:00,-87.66,41.89,206
26936,Hazard-On Shoulder,16:00,-87.73,41.87,171
27087,Hazard-On Shoulder,16:00,-87.64,41.78,162
27155,Hazard-On Shoulder,16:00,-87.59,41.65,160
26934,Hazard-On Shoulder,16:00,-87.73,41.82,158
27031,Hazard-On Shoulder,16:00,-87.67,41.9,155
27093,Hazard-On Shoulder,16:00,-87.64,41.84,154
26918,Hazard-On Shoulder,16:00,-87.75,41.96,148
27075,Hazard-On Shoulder,16:00,-87.65,41.87,148
27401,Hazard-On Shoulder,17:00,-87.66,41.89,243
27439,Hazard-On Shoulder,17:00,-87.64,41.83,241
27434,Hazard-On Shoulder,17:00,-87.64,41.78,196
27258,Hazard-On Shoulder,17:00,-87.75,41.96,187
27278,Hazard-On Shoulder,17:00,-87.73,41.82,180
27419,Hazard-On Shoulder,17:00,-87.65,41.87,170
27279,Hazard-On Shoulder,17:00,-87.73,41.87,165
27440,Hazard-On Shoulder,17:00,-87.64,41.84,163
27508,Hazard-On Shoulder,17:00,-87.59,41.65,158
27438,Hazard-On Shoulder,17:00,-87.64,41.82,154
27749,Hazard-On Shoulder,18:00,-87.66,41.89,231
27786,Hazard-On Shoulder,18:00,-87.64,41.83,231
27767,Hazard-On Shoulder,18:00,-87.65,41.87,212
27783,Hazard-On Shoulder,18:00,-87.64,41.8,189
27848,Hazard-On Shoulder,18:00,-87.59,41.65,187
27785,Hazard-On Shoulder,18:00,-87.64,41.82,183
27781,Hazard-On Shoulder,18:00,-87.64,41.78,178
27787,Hazard-On Shoulder,18:00,-87.64,41.84,178
27782,Hazard-On Shoulder,18:00,-87.64,41.79,165
27590,Hazard-On Shoulder,18:00,-87.76,41.96,163
28139,Hazard-On Shoulder,19:00,-87.64,41.83,225
28119,Hazard-On Shoulder,19:00,-87.65,41.87,209
28138,Hazard-On Shoulder,19:00,-87.64,41.82,205
28103,Hazard-On Shoulder,19:00,-87.66,41.89,202
27974,Hazard-On Shoulder,19:00,-87.73,41.82,188
28213,Hazard-On Shoulder,19:00,-87.59,41.65,188
28079,Hazard-On Shoulder,19:00,-87.67,41.9,180
28118,Hazard-On Shoulder,19:00,-87.65,41.86,178
28136,Hazard-On Shoulder,19:00,-87.64,41.8,177
28140,Hazard-On Shoulder,19:00,-87.64,41.84,176
28498,Hazard-On Shoulder,20:00,-87.65,41.87,282
28519,Hazard-On Shoulder,20:00,-87.64,41.83,248
28479,Hazard-On Shoulder,20:00,-87.66,41.89,230
28516,Hazard-On Shoulder,20:00,-87.64,41.8,222
28327,Hazard-On Shoulder,20:00,-87.75,41.96,220
28514,Hazard-On Shoulder,20:00,-87.64,41.78,214
28518,Hazard-On Shoulder,20:00,-87.64,41.82,213
28520,Hazard-On Shoulder,20:00,-87.64,41.84,206
28459,Hazard-On Shoulder,20:00,-87.67,41.9,194
28309,Hazard-On Shoulder,20:00,-87.76,41.96,179
28881,Hazard-On Shoulder,21:00,-87.65,41.87,253
28862,Hazard-On Shoulder,21:00,-87.66,41.89,247
28902,Hazard-On Shoulder,21:00,-87.64,41.83,244
28703,Hazard-On Shoulder,21:00,-87.75,41.96,236
28899,Hazard-On Shoulder,21:00,-87.64,41.8,225
28880,Hazard-On Shoulder,21:00,-87.65,41.86,212
28901,Hazard-On Shoulder,21:00,-87.64,41.82,211
28898,Hazard-On Shoulder,21:00,-87.64,41.79,204
28975,Hazard-On Shoulder,21:00,-87.59,41.65,202
28685,Hazard-On Shoulder,21:00,-87.76,41.96,200
29288,Hazard-On Shoulder,22:00,-87.65,41.87,289
29267,Hazard-On Shoulder,22:00,-87.66,41.89,232
29287,Hazard-On Shoulder,22:00,-87.65,41.86,227
29302,Hazard-On Shoulder,22:00,-87.64,41.78,222
29101,Hazard-On Shoulder,22:00,-87.75,41.96,218
29303,Hazard-On Shoulder,22:00,-87.64,41.79,215
29304,Hazard-On Shoulder,22:00,-87.64,41.8,215
29307,Hazard-On Shoulder,22:00,-87.64,41.83,207
29306,Hazard-On Shoulder,22:00,-87.64,41.82,194
29308,Hazard-On Shoulder,22:00,-87.64,41.84,192
29645,Hazard-On Shoulder,23:00,-87.66,41.89,247
29661,Hazard-On Shoulder,23:00,-87.65,41.87,246
29495,Hazard-On Shoulder,23:00,-87.75,41.96,194
29675,Hazard-On Shoulder,23:00,-87.64,41.8,189
29678,Hazard-On Shoulder,23:00,-87.64,41.83,185
29623,Hazard-On Shoulder,23:00,-87.67,41.9,173
29660,Hazard-On Shoulder,23:00,-87.65,41.86,173
29674,Hazard-On Shoulder,23:00,-87.64,41.79,171
29679,Hazard-On Shoulder,23:00,-87.64,41.84,170
29677,Hazard-On Shoulder,23:00,-87.64,41.82,166
29775,Hazard-Unclassified,00:00,-87.83,41.97,10
29776,Hazard-Unclassified,00:00,-87.83,41.98,7
29779,Hazard-Unclassified,00:00,-87.82,41.98,7
29777,Hazard-Unclassified,00:00,-87.83,41.99,6
29782,Hazard-Unclassified,00:00,-87.81,41.97,6
29781,Hazard-Unclassified,00:00,-87.81,41.96,4
29788,Hazard-Unclassified,00:00,-87.75,41.96,4
29789,Hazard-Unclassified,00:00,-87.74,41.95,4
29773,Hazard-Unclassified,00:00,-87.84,41.97,3
29774,Hazard-Unclassified,00:00,-87.84,41.98,3
29829,Hazard-Unclassified,01:00,-87.82,41.98,20
29834,Hazard-Unclassified,01:00,-87.81,41.98,9
29833,Hazard-Unclassified,01:00,-87.81,41.97,8
29827,Hazard-Unclassified,01:00,-87.83,41.99,7
29832,Hazard-Unclassified,01:00,-87.81,41.96,7
29830,Hazard-Unclassified,01:00,-87.82,41.99,6
29824,Hazard-Unclassified,01:00,-87.84,41.98,5
29825,Hazard-Unclassified,01:00,-87.83,41.97,5
29840,Hazard-Unclassified,01:00,-87.75,41.96,5
29872,Hazard-Unclassified,01:00,-87.63,41.81,4
29893,Hazard-Unclassified,02:00,-87.82,41.98,13
29897,Hazard-Unclassified,02:00,-87.81,41.98,10
29924,Hazard-Unclassified,02:00,-87.66,41.89,9
29918,Hazard-Unclassified,02:00,-87.7,41.86,8
29888,Hazard-Unclassified,02:00,-87.84,41.98,7
29905,Hazard-Unclassified,02:00,-87.74,41.85,6
29906,Hazard-Unclassified,02:00,-87.74,41.86,6
29936,Hazard-Unclassified,02:00,-87.64,41.84,6
29892,Hazard-Unclassified,02:00,-87.82,41.97,5
29894,Hazard-Unclassified,02:00,-87.82,41.99,5
29966,Hazard-Unclassified,03:00,-87.82,41.98,9
29963,Hazard-Unclassified,03:00,-87.83,41.98,6
29964,Hazard-Unclassified,03:00,-87.83,41.99,6
29967,Hazard-Unclassified,03:00,-87.82,41.99,6
29973,Hazard-Unclassified,03:00,-87.81,41.98,6
30038,Hazard-Unclassified,03:00,-87.61,41.68,5
29969,Hazard-Unclassified,03:00,-87.81,41.92,4
29972,Hazard-Unclassified,03:00,-87.81,41.97,4
29987,Hazard-Unclassified,03:00,-87.74,41.87,4
30022,Hazard-Unclassified,03:00,-87.64,41.78,4
30088,Hazard-Unclassified,04:00,-87.73,41.87,11
30059,Hazard-Unclassified,04:00,-87.82,41.98,10
30091,Hazard-Unclassified,04:00,-87.72,41.87,9
30056,Hazard-Unclassified,04:00,-87.83,41.97,8
30055,Hazard-Unclassified,04:00,-87.84,41.98,7
30085,Hazard-Unclassified,04:00,-87.74,41.87,7
30065,Hazard-Unclassified,04:00,-87.81,41.97,6
30069,Hazard-Unclassified,04:00,-87.77,41.78,6
30060,Hazard-Unclassified,04:00,-87.82,41.99,5
30066,Hazard-Unclassified,04:00,-87.81,41.98,5
30139,Hazard-Unclassified,05:00,-87.82,41.98,9
30143,Hazard-Unclassified,05:00,-87.81,41.98,9
30140,Hazard-Unclassified,05:00,-87.82,41.99,7
30142,Hazard-Unclassified,05:00,-87.81,41.97,7
30187,Hazard-Unclassified,05:00,-87.64,41.83,7
30132,Hazard-Unclassified,05:00,-87.91,41.98,5
30184,Hazard-Unclassified,05:00,-87.64,41.8,5
30188,Hazard-Unclassified,05:00,-87.64,41.84,5
30137,Hazard-Unclassified,05:00,-87.83,41.98,4
30151,Hazard-Unclassified,05:00,-87.75,41.77,4
30207,Hazard-Unclassified,06:00,-87.82,41.98,10
30219,Hazard-Unclassified,06:00,-87.75,41.78,7
30247,Hazard-Unclassified,06:00,-87.64,41.78,5
30252,Hazard-Unclassified,06:00,-87.64,41.84,5
30201,Hazard-Unclassified,06:00,-87.91,41.98,4
30205,Hazard-Unclassified,06:00,-87.85,41.97,4
30208,Hazard-Unclassified,06:00,-87.82,41.99,4
30209,Hazard-Unclassified,06:00,-87.81,41.97,4
30211,Hazard-Unclassified,06:00,-87.8,41.79,4
30227,Hazard-Unclassified,06:00,-87.73,41.87,4
30313,Hazard-Unclassified,07:00,-87.63,41.75,6
30265,Hazard-Unclassified,07:00,-87.91,41.97,4
30267,Hazard-Unclassified,07:00,-87.9,41.97,4
30277,Hazard-Unclassified,07:00,-87.81,41.96,3
30279,Hazard-Unclassified,07:00,-87.81,41.98,3
30286,Hazard-Unclassified,07:00,-87.75,41.78,3
30302,Hazard-Unclassified,07:00,-87.65,41.85,3
30303,Hazard-Unclassified,07:00,-87.65,41.86,3
30304,Hazard-Unclassified,07:00,-87.65,41.87,3
30306,Hazard-Unclassified,07:00,-87.64,41.8,3
30323,Hazard-Unclassified,08:00,-87.89,41.97,6
30344,Hazard-Unclassified,08:00,-87.75,41.79,6
30321,Hazard-Unclassified,08:00,-87.9,41.97,5
30367,Hazard-Unclassified,08:00,-87.64,41.83,5
30324,Hazard-Unclassified,08:00,-87.89,41.98,4
30335,Hazard-Unclassified,08:00,-87.77,41.78,4
30363,Hazard-Unclassified,08:00,-87.64,41.79,4
30350,Hazard-Unclassified,08:00,-87.71,41.82,3
30353,Hazard-Unclassified,08:00,-87.68,41.83,3
30356,Hazard-Unclassified,08:00,-87.67,41.9,3
30424,Hazard-Unclassified,09:00,-87.64,41.83,13
30416,Hazard-Unclassified,09:00,-87.65,41.85,8
30425,Hazard-Unclassified,09:00,-87.64,41.84,7
30396,Hazard-Unclassified,09:00,-87.76,41.79,5
30388,Hazard-Unclassified,09:00,-87.83,41.97,4
30422,Hazard-Unclassified,09:00,-87.64,41.81,4
30427,Hazard-Unclassified,09:00,-87.63,41.75,4
30389,Hazard-Unclassified,09:00,-87.82,41.98,3
30390,Hazard-Unclassified,09:00,-87.82,41.99,3
30420,Hazard-Unclassified,09:00,-87.64,41.79,3
30444,Hazard-Unclassified,10:00,-87.82,41.98,14
30446,Hazard-Unclassified,10:00,-87.81,41.97,8
30471,Hazard-Unclassified,10:00,-87.64,41.84,7
30447,Hazard-Unclassified,10:00,-87.81,41.98,5
30466,Hazard-Unclassified,10:00,-87.65,41.85,5
30440,Hazard-Unclassified,10:00,-87.85,41.98,4
30470,Hazard-Unclassified,10:00,-87.64,41.83,4
30438,Hazard-Unclassified,10:00,-87.88,41.98,3
30445,Hazard-Unclassified,10:00,-87.81,41.96,3
30441,Hazard-Unclassified,10:00,-87.84,41.97,2
30481,Hazard-Unclassified,11:00,-87.82,41.98,6
30508,Hazard-Unclassified,11:00,-87.6,41.7,5
30482,Hazard-Unclassified,11:00,-87.82,41.99,4
30496,Hazard-Unclassified,11:00,-87.64,41.82,4
30484,Hazard-Unclassified,11:00,-87.77,41.86,3
30492,Hazard-Unclassified,11:00,-87.64,41.78,3
30494,Hazard-Unclassified,11:00,-87.64,41.8,3
30498,Hazard-Unclassified,11:00,-87.64,41.84,3
30479,Hazard-Unclassified,11:00,-87.83,41.97,2
30486,Hazard-Unclassified,11:00,-87.73,41.95,2
30515,Hazard-Unclassified,12:00,-87.82,41.98,6
30516,Hazard-Unclassified,12:00,-87.81,41.97,6
30542,Hazard-Unclassified,12:00,-87.64,41.8,5
30514,Hazard-Unclassified,12:00,-87.83,41.98,4
30517,Hazard-Unclassified,12:00,-87.81,41.98,4
30518,Hazard-Unclassified,12:00,-87.8,41.79,4
30538,Hazard-Unclassified,12:00,-87.65,41.85,3
30544,Hazard-Unclassified,12:00,-87.64,41.84,3
30547,Hazard-Unclassified,12:00,-87.63,41.74,3
30548,Hazard-Unclassified,12:00,-87.63,41.75,3
30566,Hazard-Unclassified,13:00,-87.82,41.99,7
30596,Hazard-Unclassified,13:00,-87.64,41.84,7
30570,Hazard-Unclassified,13:00,-87.81,41.98,6
30592,Hazard-Unclassified,13:00,-87.64,41.8,6
30561,Hazard-Unclassified,13:00,-87.83,41.97,5
30569,Hazard-Unclassified,13:00,-87.81,41.97,5
30568,Hazard-Unclassified,13:00,-87.81,41.96,4
30587,Hazard-Unclassified,13:00,-87.65,41.85,4
30589,Hazard-Unclassified,13:00,-87.64,41.77,4
30594,Hazard-Unclassified,13:00,-87.64,41.82,4
30629,Hazard-Unclassified,14:00,-87.81,41.98,8
30622,Hazard-Unclassified,14:00,-87.83,41.99,5
30623,Hazard-Unclassified,14:00,-87.82,41.98,5
30628,Hazard-Unclassified,14:00,-87.81,41.97,5
30608,Hazard-Unclassified,14:00,-87.94,41.98,4
30611,Hazard-Unclassified,14:00,-87.88,41.98,3
30620,Hazard-Unclassified,14:00,-87.83,41.97,3
30621,Hazard-Unclassified,14:00,-87.83,41.98,3
30624,Hazard-Unclassified,14:00,-87.82,41.99,3
30632,Hazard-Unclassified,14:00,-87.78,41.97,3
30690,Hazard-Unclassified,15:00,-87.81,41.98,11
30683,Hazard-Unclassified,15:00,-87.82,41.98,9
30681,Hazard-Unclassified,15:00,-87.83,41.99,8
30671,Hazard-Unclassified,15:00,-87.94,41.98,7
30684,Hazard-Unclassified,15:00,-87.82,41.99,7
30679,Hazard-Unclassified,15:00,-87.83,41.97,5
30688,Hazard-Unclassified,15:00,-87.81,41.96,5
30696,Hazard-Unclassified,15:00,-87.74,41.95,5
30694,Hazard-Unclassified,15:00,-87.75,41.96,4
30705,Hazard-Unclassified,15:00,-87.67,41.92,4
30731,Hazard-Unclassified,16:00,-87.82,41.98,16
30728,Hazard-Unclassified,16:00,-87.83,41.97,8
30732,Hazard-Unclassified,16:00,-87.82,41.99,7
30735,Hazard-Unclassified,16:00,-87.81,41.97,6
30721,Hazard-Unclassified,16:00,-87.89,41.99,4
30736,Hazard-Unclassified,16:00,-87.81,41.98,4
30722,Hazard-Unclassified,16:00,-87.88,41.98,3
30719,Hazard-Unclassified,16:00,-87.94,41.98,2
30723,Hazard-Unclassified,16:00,-87.87,41.97,2
30727,Hazard-Unclassified,16:00,-87.84,41.98,2
30788,Hazard-Unclassified,17:00,-87.81,41.97,11
30786,Hazard-Unclassified,17:00,-87.82,41.98,8
30789,Hazard-Unclassified,17:00,-87.81,41.98,8
30787,Hazard-Unclassified,17:00,-87.82,41.99,7
30771,Hazard-Unclassified,17:00,-87.94,41.98,6
30791,Hazard-Unclassified,17:00,-87.79,41.79,6
30778,Hazard-Unclassified,17:00,-87.88,41.98,5
30785,Hazard-Unclassified,17:00,-87.83,41.99,4
30773,Hazard-Unclassified,17:00,-87.89,41.96,3
30783,Hazard-Unclassified,17:00,-87.83,41.97,3
30829,Hazard-Unclassified,18:00,-87.82,41.98,9
30824,Hazard-Unclassified,18:00,-87.84,41.97,8
30830,Hazard-Unclassified,18:00,-87.82,41.99,7
30854,Hazard-Unclassified,18:00,-87.69,41.75,7
30832,Hazard-Unclassified,18:00,-87.81,41.96,6
30856,Hazard-Unclassified,18:00,-87.69,41.78,5
30834,Hazard-Unclassified,18:00,-87.81,41.98,4
30818,Hazard-Unclassified,18:00,-87.94,41.98,3
30820,Hazard-Unclassified,18:00,-87.88,41.98,3
30826,Hazard-Unclassified,18:00,-87.83,41.97,3
30916,Hazard-Unclassified,19:00,-87.67,41.75,12
30939,Hazard-Unclassified,19:00,-87.62,41.86,11
30918,Hazard-Unclassified,19:00,-87.67,41.98,10
30924,Hazard-Unclassified,19:00,-87.65,41.94,10
30938,Hazard-Unclassified,19:00,-87.62,41.84,10
30934,Hazard-Unclassified,19:00,-87.63,41.76,9
30937,Hazard-Unclassified,19:00,-87.63,41.91,9
30891,Hazard-Unclassified,19:00,-87.82,41.98,8
30921,Hazard-Unclassified,19:00,-87.66,41.98,8
30923,Hazard-Unclassified,19:00,-87.65,41.75,8
30983,Hazard-Unclassified,20:00,-87.68,41.98,11
30959,Hazard-Unclassified,20:00,-87.81,41.98,9
30954,Hazard-Unclassified,20:00,-87.82,41.98,8
30955,Hazard-Unclassified,20:00,-87.82,41.99,8
30981,Hazard-Unclassified,20:00,-87.69,41.99,8
30958,Hazard-Unclassified,20:00,-87.81,41.97,5
30947,Hazard-Unclassified,20:00,-87.85,41.97,4
30960,Hazard-Unclassified,20:00,-87.81,41.99,4
30977,Hazard-Unclassified,20:00,-87.7,41.99,4
30985,Hazard-Unclassified,20:00,-87.67,41.92,4
31014,Hazard-Unclassified,21:00,-87.82,41.98,21
31018,Hazard-Unclassified,21:00,-87.81,41.97,17
31019,Hazard-Unclassified,21:00,-87.81,41.98,17
31015,Hazard-Unclassified,21:00,-87.82,41.99,8
31011,Hazard-Unclassified,21:00,-87.83,41.98,7
31017,Hazard-Unclassified,21:00,-87.81,41.96,5
31009,Hazard-Unclassified,21:00,-87.84,41.98,4
31016,Hazard-Unclassified,21:00,-87.81,41.78,4
31006,Hazard-Unclassified,21:00,-87.87,41.97,3
31007,Hazard-Unclassified,21:00,-87.85,41.97,2
31065,Hazard-Unclassified,22:00,-87.82,41.98,12
31068,Hazard-Unclassified,22:00,-87.81,41.96,8
31066,Hazard-Unclassified,22:00,-87.82,41.99,4
31070,Hazard-Unclassified,22:00,-87.81,41.98,4
31058,Hazard-Unclassified,22:00,-87.85,41.98,3
31059,Hazard-Unclassified,22:00,-87.84,41.97,3
31060,Hazard-Unclassified,22:00,-87.83,41.97,3
31062,Hazard-Unclassified,22:00,-87.83,41.99,3
31067,Hazard-Unclassified,22:00,-87.82,42.0,3
31069,Hazard-Unclassified,22:00,-87.81,41.97,3
31128,Hazard-Unclassified,23:00,-87.82,41.98,15
31131,Hazard-Unclassified,23:00,-87.81,41.97,11
31129,Hazard-Unclassified,23:00,-87.82,41.99,9
31132,Hazard-Unclassified,23:00,-87.81,41.98,8
31160,Hazard-Unclassified,23:00,-87.67,41.9,7
31123,Hazard-Unclassified,23:00,-87.84,41.98,6
31124,Hazard-Unclassified,23:00,-87.83,41.97,6
31125,Hazard-Unclassified,23:00,-87.83,41.98,6
31126,Hazard-Unclassified,23:00,-87.83,41.99,5
31130,Hazard-Unclassified,23:00,-87.81,41.96,4
31307,Hazard-Weather,00:00,-87.66,41.99,7
31291,Hazard-Weather,00:00,-87.67,41.91,6
31306,Hazard-Weather,00:00,-87.66,41.98,6
31332,Hazard-Weather,00:00,-87.64,41.93,6
31270,Hazard-Weather,00:00,-87.7,42.0,5
31276,Hazard-Weather,00:00,-87.69,41.97,5
31346,Hazard-Weather,00:00,-87.62,41.89,5
31354,Hazard-Weather,00:00,-87.59,41.65,5
31226,Hazard-Weather,00:00,-87.75,41.97,4
31246,Hazard-Weather,00:00,-87.72,41.82,4
31405,Hazard-Weather,01:00,-87.72,41.82,8
31385,Hazard-Weather,01:00,-87.75,41.81,6
31443,Hazard-Weather,01:00,-87.67,41.91,6
31493,Hazard-Weather,01:00,-87.59,41.65,6
31382,Hazard-Weather,01:00,-87.75,41.78,4
31389,Hazard-Weather,01:00,-87.75,41.96,4
31435,Hazard-Weather,01:00,-87.68,41.93,4
31437,Hazard-Weather,01:00,-87.68,42.0,4
31479,Hazard-Weather,01:00,-87.63,41.9,4
31403,Hazard-Weather,01:00,-87.72,41.77,3
31524,Hazard-Weather,02:00,-87.72,41.82,4
31571,Hazard-Weather,02:00,-87.65,41.85,4
31591,Hazard-Weather,02:00,-87.63,41.88,4
31517,Hazard-Weather,02:00,-87.75,41.97,3
31537,Hazard-Weather,02:00,-87.7,41.83,3
31545,Hazard-Weather,02:00,-87.69,41.92,3
31548,Hazard-Weather,02:00,-87.68,41.83,3
31562,Hazard-Weather,02:00,-87.67,41.91,3
31563,Hazard-Weather,02:00,-87.67,41.99,3
31572,Hazard-Weather,02:00,-87.65,41.86,3
31720,Hazard-Weather,03:00,-87.59,41.65,9
31681,Hazard-Weather,03:00,-87.65,41.85,7
31630,Hazard-Weather,03:00,-87.72,41.82,6
31669,Hazard-Weather,03:00,-87.67,41.9,6
31683,Hazard-Weather,03:00,-87.65,41.87,5
31617,Hazard-Weather,03:00,-87.75,41.81,4
31638,Hazard-Weather,03:00,-87.71,41.93,4
31666,Hazard-Weather,03:00,-87.67,41.87,4
31680,Hazard-Weather,03:00,-87.65,41.84,4
31684,Hazard-Weather,03:00,-87.65,41.88,4
31750,Hazard-Weather,04:00,-87.72,41.82,7
31792,Hazard-Weather,04:00,-87.67,41.91,7
31806,Hazard-Weather,04:00,-87.65,41.85,7
31797,Hazard-Weather,04:00,-87.66,41.84,6
31805,Hazard-Weather,04:00,-87.65,41.84,6
31736,Hazard-Weather,04:00,-87.75,41.81,5
31759,Hazard-Weather,04:00,-87.71,41.99,5
31809,Hazard-Weather,04:00,-87.65,41.88,5
31831,Hazard-Weather,04:00,-87.62,41.89,5
31761,Hazard-Weather,04:00,-87.7,41.83,4
31918,Hazard-Weather,05:00,-87.62,41.89,7
31897,Hazard-Weather,05:00,-87.65,41.84,6
31898,Hazard-Weather,05:00,-87.65,41.85,6
31861,Hazard-Weather,05:00,-87.72,41.82,5
31851,Hazard-Weather,05:00,-87.75,41.79,4
31863,Hazard-Weather,05:00,-87.71,41.82,4
31868,Hazard-Weather,05:00,-87.7,41.83,4
31900,Hazard-Weather,05:00,-87.65,41.87,4
31901,Hazard-Weather,05:00,-87.65,41.88,4
31906,Hazard-Weather,05:00,-87.64,41.83,4
31974,Hazard-Weather,06:00,-87.65,41.84,6
31994,Hazard-Weather,06:00,-87.6,41.66,5
31944,Hazard-Weather,06:00,-87.72,41.82,3
31969,Hazard-Weather,06:00,-87.66,41.84,3
31976,Hazard-Weather,06:00,-87.65,41.87,3
31992,Hazard-Weather,06:00,-87.61,41.74,3
31939,Hazard-Weather,06:00,-87.75,41.81,2
31951,Hazard-Weather,06:00,-87.7,41.87,2
31957,Hazard-Weather,06:00,-87.68,41.83,2
31964,Hazard-Weather,06:00,-87.67,41.87,2
32063,Hazard-Weather,07:00,-87.6,41.7,10
32015,Hazard-Weather,07:00,-87.75,41.81,5
32060,Hazard-Weather,07:00,-87.6,41.66,5
32062,Hazard-Weather,07:00,-87.6,41.69,5
32019,Hazard-Weather,07:00,-87.72,41.82,4
32032,Hazard-Weather,07:00,-87.67,41.87,4
32066,Hazard-Weather,07:00,-87.59,41.65,4
32018,Hazard-Weather,07:00,-87.72,41.74,3
32044,Hazard-Weather,07:00,-87.65,41.88,3
32014,Hazard-Weather,07:00,-87.75,41.79,2
32105,Hazard-Weather,08:00,-87.6,41.66,8
32095,Hazard-Weather,08:00,-87.65,41.88,6
32106,Hazard-Weather,08:00,-87.6,41.69,6
32109,Hazard-Weather,08:00,-87.59,41.65,6
32093,Hazard-Weather,08:00,-87.65,41.84,3
32078,Hazard-Weather,08:00,-87.75,41.81,2
32086,Hazard-Weather,08:00,-87.68,41.83,2
32089,Hazard-Weather,08:00,-87.67,41.87,2
32090,Hazard-Weather,08:00,-87.67,41.88,2
